"condition_id","condition_name","drug1_id","drug1_name","drug2_id","drug2_name","scores"
"D000783","aneurysm","DB00187","Esmolol","DB00235","Milrinone",0.18945661
"D000783","aneurysm","DB00653","Magnesium sulfate","DB00683","Midazolam",0.16557309
"D017544","aortic aneurysm, abdominal","DB00421","Spironolactone","DB12945","Dihydralazine",0.51751894
"D017544","aortic aneurysm, abdominal","DB00214","Torasemide","DB09125","Potassium citrate",0.13787666
"D015430","weight gain","DB00334","Olanzapine","DB00246","Ziprasidone",0.5653387
"D015430","weight gain","DB00334","Olanzapine","DB01238","Aripiprazole",0.42070332
"D015430","weight gain","DB01276","Exenatide","DB01261","Sitagliptin",0.23659536
"D000856","anorexia nervosa","DB01083","Orlistat","DB01105","Sibutramine",0.15888357
"D000856","anorexia nervosa","DB00745","Modafinil","DB00704","Naltrexone",0.1417461
"D010510","periodontal diseases","DB00878","Chlorhexidine","DB06812","Povidone-iodine",0.46213847
"D010510","periodontal diseases","DB00916","Metronidazole","DB01327","Cefazolin",0.17707188
"D010554","avoidant personality disorder","DB01221","Ketamine","DB00683","Midazolam",0.38115972
"D010554","avoidant personality disorder","DB00472","Fluoxetine","DB00514","Dextromethorphan",0.16774678
"D010554","avoidant personality disorder","DB01224","Quetiapine","DB00715","Paroxetine",0.13874035
"D001883","borderline personality disorder","DB00472","Fluoxetine","DB00402","Eszopiclone",0.6966226
"D020018","frigidity","DB00624","Testosterone","DB01126","Dutasteride",0.44686753
"D020018","frigidity","DB00624","Testosterone","DB01216","Finasteride",0.3011131
"D020018","frigidity","DB01183","Naloxone","DB01205","Flumazenil",0.15449826
"D005597","fractures, open","DB00537","Ciprofloxacin","DB00254","Doxycycline",0.566241
"D001929","cerebral edema","DB00316","Acetaminophen","DB01200","Bromocriptine",0.3904389
"D001929","cerebral edema","DB00201","Caffeine","DB00514","Dextromethorphan",0.31048033
"D001929","cerebral edema","DB00373","Timolol","DB00905","Bimatoprost",0.2590311
"D008945","mitral valve prolapse syndrome","DB00612","Bisoprolol","DB00264","Metoprolol",0.62509096
"D008945","mitral valve prolapse syndrome","DB00381","Amlodipine","DB04861","Nebivolol",0.4073934
"D013530","surgical wound infection","DB00316","Acetaminophen","DB09462","Glycerin",0.18778966
"D015458","leukemia, t-cell","DB00480","Lenalidomide","DB06176","Romidepsin",0.3681812
"D015458","leukemia, t-cell","DB05109","Trabectedin","DB11581","Venetoclax",0.35865554
"D015458","leukemia, t-cell","DB00987","Cytarabine","DB01204","Mitoxantrone",0.19586591
"D019693","autoimmune chronic hepatitis","DB00811","Ribavirin","DB00443","Betamethasone",0.18341044
"D065646","carcinoma, anaplastic thyroid","DB09037","Pembrolizumab","DB09078","Lenvatinib",0.3078371
"D002181","vaginitis, monilial","DB00257","Clotrimazole","DB01190","Clindamycin",0.45007575
"D002181","vaginitis, monilial","DB00520","Caspofungin","DB00196","Fluconazole",0.2568894
"D002181","vaginitis, monilial","DB00196","Fluconazole","DB01141","Micafungin",0.21888024
"D020820","dyskinesias","DB00186","Lorazepam","DB00652","Pentazocine",0.89594454
"D020820","dyskinesias","DB00494","Entacapone","DB12783","Benserazide",0.78887856
"D020820","dyskinesias","DB01235","Levodopa","DB00248","Cabergoline",0.7828666
"D001022","aortic valve insufficiency","DB00640","Adenosine","DB06213","Regadenoson",0.11768849
"D009461","neurologic manifestations","DB01075","Diphenhydramine","DB00450","Droperidol",0.8713586
"D009461","neurologic manifestations","DB00740","Riluzole","DB12243","Edaravone",0.8693928
"D009461","neurologic manifestations","DB09072","Sodium oxybate","DB00745","Modafinil",0.83777297
"D003643","death","DB00653","Magnesium sulfate","DB00297","Bupivacaine",0.32763478
"D003643","death","DB06441","Cangrelor","DB06209","Prasugrel",0.18435705
"D003643","death","DB01234","Dexamethasone","DB00996","Gabapentin",0.17715818
"D012749","sexually transmitted diseases","DB00567","Cephalexin","DB00671","Cefixime",0.9277929
"D012749","sexually transmitted diseases","DB00625","Efavirenz","DB00238","Nevirapine",0.86866134
"D012749","sexually transmitted diseases","DB00951","Isoniazid","DB01045","Rifampin",0.8177173
"D013587","syphilis","DB00254","Doxycycline","DB00256","Lymecycline",0.28035402
"D000787","angina pectoris","DB00640","Adenosine","DB00975","Dipyridamole",0.25900975
"D000787","angina pectoris","DB00640","Adenosine","DB06213","Regadenoson",0.2383718
"D000787","angina pectoris","DB01195","Flecainide","DB00264","Metoprolol",0.14905658
"D014786","hemeralopia","DB08885","Aflibercept","DB00460","Verteporfin",0.17167306
"D012770","shock, cardiogenic","DB00640","Adenosine","DB00975","Dipyridamole",0.17408302
"D000008","abdominal neoplasms","DB00515","Cisplatin","DB09472","Sodium sulfate",0.62441766
"D000008","abdominal neoplasms","DB01101","Capecitabine","DB00112","Bevacizumab",0.5702744
"D000008","abdominal neoplasms","DB01229","Paclitaxel","DB00441","Gemcitabine",0.5173719
"D005264","femoral fractures","DB06643","Denosumab","DB00399","Zoledronic acid",0.6472809
"D005264","femoral fractures","DB06285","Teriparatide","DB00399","Zoledronic acid",0.533306
"D005264","femoral fractures","DB00813","Fentanyl","DB00297","Bupivacaine",0.13348828
"D014693","ventricular fibrillation","DB00489","Sotalol","DB01195","Flecainide",0.43117404
"D014693","ventricular fibrillation","DB01195","Flecainide","DB00390","Digoxin",0.21843503
"D006406","hematoma","DB00813","Fentanyl","DB00753","Isoflurane",0.102646485
"D007898","leishmaniasis, visceral","DB08895","Tofacitinib","DB13732","Meglumine antimoniate",0.6957582
"D007898","leishmaniasis, visceral","DB00205","Pyrimethamine","DB01299","Sulfadoxine",0.6036582
"D007898","leishmaniasis, visceral","DB00806","Pentoxifylline","DB13732","Meglumine antimoniate",0.59407747
"D015228","hypertriglyceridemia","DB00641","Simvastatin","DB00973","Ezetimibe",0.47513923
"D015228","hypertriglyceridemia","DB01098","Rosuvastatin","DB00973","Ezetimibe",0.15149336
"D015228","hypertriglyceridemia","DB00381","Amlodipine","DB00966","Telmisartan",0.123054765
"D012120","respiration disorders","DB00996","Gabapentin","DB00268","Ropinirole",0.7834113
"D012120","respiration disorders","DB01001","Albuterol","DB00986","Glycopyrronium",0.7325099
"D012120","respiration disorders","DB00294","Etonogestrel","DB01357","Mestranol",0.62464124
"D003528","adenoid cystic carcinoma","DB00762","Irinotecan","DB00853","Temozolomide",0.19809735
"D003528","adenoid cystic carcinoma","DB00281","Lidocaine","DB00297","Bupivacaine",0.13647708
"D003528","adenoid cystic carcinoma","DB00531","Cyclophosphamide","DB01073","Fludarabine",0.11959872
"D001919","bradycardia","DB00388","Phenylephrine","DB00368","Norepinephrine",0.23299828
"D030342","hereditary diseases","DB00302","Tranexamic acid","DB09526","Hydroquinone",0.8745981
"D030342","hereditary diseases","DB00624","Testosterone","DB00308","Ibutilide",0.78533167
"D030342","hereditary diseases","DB00281","Lidocaine","DB00750","Prilocaine",0.75559264
"D009402","nephrosis, lipoid","DB00860","Prednisolone","DB00688","Mycophenolate mofetil",0.1356843
"D014005","epidermophytosis","DB00196","Fluconazole","DB12471","Ibrexafungerp",0.30685234
"D014005","epidermophytosis","DB00196","Fluconazole","DB01167","Itraconazole",0.18509898
"D014005","epidermophytosis","DB00196","Fluconazole","DB00681","Amphotericin B",0.1719486
"D009062","mouth neoplasms","DB00002","Cetuximab","DB09053","Ibrutinib",0.23280971
"D009062","mouth neoplasms","DB00633","Dexmedetomidine","DB01002","Levobupivacaine",0.16367435
"D009062","mouth neoplasms","DB00515","Cisplatin","DB14922","Tislelizumab",0.14941445
"D011704","pyelonephritis","DB00760","Meropenem","DB00303","Ertapenem",0.38126355
"D011704","pyelonephritis","DB00537","Ciprofloxacin","DB00254","Doxycycline",0.21068388
"D011704","pyelonephritis","DB01327","Cefazolin","DB00567","Cephalexin",0.13846684
"D019636","degenerative diseases, central nervous system","DB00470","Dronabinol","DB09061","Cannabidiol",0.7324009
"D019636","degenerative diseases, central nervous system","DB00252","Phenytoin","DB01320","Fosphenytoin",0.69841844
"D019636","degenerative diseases, central nervous system","DB00915","Amantadine","DB12153","Citicoline",0.66117185
"D010915","pityriasis","DB00982","Isotretinoin","DB01167","Itraconazole",0.25703576
"D055370","lung injury","DB00641","Simvastatin","DB01136","Carvedilol",0.21207434
"D055370","lung injury","DB01606","Tazobactam","DB00319","Piperacillin",0.16781984
"D055370","lung injury","DB00813","Fentanyl","DB00818","Propofol",0.15197194
"D059345","cerebral small vessel diseases","DB00531","Cyclophosphamide","DB00993","Azathioprine",0.16311653
"D052776","female urogenital diseases","DB00503","Ritonavir","DB11853","Relugolix",0.9428516
"D052776","female urogenital diseases","DB00624","Testosterone","DB01126","Dutasteride",0.8973081
"D052776","female urogenital diseases","DB00624","Testosterone","DB01216","Finasteride",0.8838198
"D015862","choroid diseases","DB00620","Triamcinolone","DB00281","Lidocaine",0.1935495
"D054559","hyperphosphatemia","DB06724","Calcium carbonate","DB06410","Doxercalciferol",0.50146997
"D054559","hyperphosphatemia","DB00930","Colesevelam","DB00658","Sevelamer",0.47879604
"D054559","hyperphosphatemia","DB01076","Atorvastatin","DB00658","Sevelamer",0.17796865
"D012279","rickets","DB01012","Cinacalcet","DB00630","Alendronic acid",0.12357989
"D053098","hypophosphatemic rickets, x-linked dominant","DB01012","Cinacalcet","DB00630","Alendronic acid",0.10327415
"D002481","cellulitis","DB00560","Tigecycline","DB00803","Colistin",0.74432003
"D002481","cellulitis","DB01060","Amoxicillin","DB00766","Clavulanic acid",0.6515788
"D002481","cellulitis","DB00512","Vancomycin","DB06149","Teicoplanin",0.43103617
"D014123","toxoplasmosis","DB00205","Pyrimethamine","DB01299","Sulfadoxine",0.5260886
"D014123","toxoplasmosis","DB00759","Tetracycline","DB00207","Azithromycin",0.20070134
"D014565","genitourinary neoplasms","DB00899","Remifentanil","DB01189","Desflurane",0.8435358
"D014565","genitourinary neoplasms","DB00302","Tranexamic acid","DB00367","Levonorgestrel",0.79997617
"D014565","genitourinary neoplasms","DB00297","Bupivacaine","DB00668","Epinephrine",0.76829773
"D015428","myocardial reperfusion injury","DB00708","Sufentanil","DB01236","Sevoflurane",0.2873981
"D015428","myocardial reperfusion injury","DB01236","Sevoflurane","DB01189","Desflurane",0.1296474
"D018487","ventricular dysfunction, left","DB00489","Sotalol","DB01118","Amiodarone",0.18566956
"D018487","ventricular dysfunction, left","DB00612","Bisoprolol","DB00343","Diltiazem",0.164792
"D018487","ventricular dysfunction, left","DB01118","Amiodarone","DB00264","Metoprolol",0.13075532
"D000799","angioedema","DB00254","Doxycycline","DB01029","Irbesartan",0.17373277
"D009443","neuritis","DB00763","Methimazole","DB00550","Propylthiouracil",0.15874623
"D059390","breakthrough pain","DB00296","Ropivacaine","DB00295","Morphine",0.14831145
"D059390","breakthrough pain","DB00996","Gabapentin","DB00295","Morphine",0.11069195
"D001161","arteriosclerosis","DB00999","Hydrochlorothiazide","DB00384","Triamterene",0.5947949
"D001161","arteriosclerosis","DB06655","Liraglutide","DB00331","Metformin",0.54775107
"D001161","arteriosclerosis","DB01109","Heparin","DB00063","Eptifibatide",0.4652166
"D017681","idiopathic hypereosinophilic syndrome","DB00959","Methylprednisolone","DB11988","Ocrelizumab",0.5480567
"D017681","idiopathic hypereosinophilic syndrome","DB00987","Cytarabine","DB00631","Clofarabine",0.32859102
"D014987","xerostomia","DB01221","Ketamine","DB00704","Naltrexone",0.29951295
"D014987","xerostomia","DB00860","Prednisolone","DB00993","Azathioprine",0.25249442
"D014987","xerostomia","DB00864","Tacrolimus","DB00091","Cyclosporine",0.23010625
"D008382","marfan syndrome","DB06262","Droxidopa","DB00335","Atenolol",0.41763166
"D017379","left ventricular hypertrophy","DB00640","Adenosine","DB06213","Regadenoson",0.6033477
"D017379","left ventricular hypertrophy","DB00222","Glimepiride","DB00331","Metformin",0.2082538
"D017379","left ventricular hypertrophy","DB01076","Atorvastatin","DB09302","Alirocumab",0.17204551
"D013203","staphylococcal infections","DB00512","Vancomycin","DB00684","Tobramycin",0.16407204
"D013203","staphylococcal infections","DB01060","Amoxicillin","DB00766","Clavulanic acid",0.14972019
"D013203","staphylococcal infections","DB00759","Tetracycline","DB00207","Azithromycin",0.12501942
"D020295","brain stem neoplasms","DB08911","Trametinib","DB08912","Dabrafenib",0.26770684
"D020295","brain stem neoplasms","DB00541","Vincristine","DB00997","Doxorubicin",0.1585327
"D060050","angina, stable","DB00612","Bisoprolol","DB00343","Diltiazem",0.6850003
"D013130","spinal stenosis","DB00497","Oxycodone","DB00193","Tramadol",0.15322778
"D013130","spinal stenosis","DB00297","Bupivacaine","DB00295","Morphine",0.12501599
"D025242","spondylarthropathies","DB00437","Allopurinol","DB06372","Rilonacept",0.2957273
"D025242","spondylarthropathies","DB00635","Prednisone","DB05679","Ustekinumab",0.28954086
"D025242","spondylarthropathies","DB00563","Methotrexate","DB01097","Leflunomide",0.17340907
"D055756","meningeal carcinomatosis","DB00072","Trastuzumab","DB06366","Pertuzumab",0.35878527
"D018879","ventricular contractions, premature","DB01195","Flecainide","DB00390","Digoxin",0.66959745
"D018879","ventricular contractions, premature","DB00489","Sotalol","DB00390","Digoxin",0.23295021
"D013290","streptococcal infections","DB00860","Prednisolone","DB01137","Levofloxacin",0.11196235
"D013290","streptococcal infections","DB01060","Amoxicillin","DB00766","Clavulanic acid",0.1020258
"D013207","staphylococcal skin infections","DB00618","Demeclocycline","DB00595","Oxytetracycline",0.19635962
"D016301","alveolar bone loss","DB06285","Teriparatide","DB00630","Alendronic acid",0.17725894
"D008599","hypomenorrhea","DB00316","Acetaminophen","DB01050","Ibuprofen",0.29206985
"D008599","hypomenorrhea","DB00316","Acetaminophen","DB00465","Ketorolac",0.23458058
"D008599","hypomenorrhea","DB01050","Ibuprofen","DB00328","Indomethacin",0.10309486
"D000402","airway obstruction","DB01001","Albuterol","DB12023","Benralizumab",0.57208675
"D000402","airway obstruction","DB01222","Budesonide","DB00983","Formoterol",0.26307413
"D001989","bronchiolitis obliterans","DB00959","Methylprednisolone","DB00635","Prednisone",0.62054986
"D001989","bronchiolitis obliterans","DB00635","Prednisone","DB00993","Azathioprine",0.4787864
"D001989","bronchiolitis obliterans","DB00635","Prednisone","DB01097","Leflunomide",0.33057636
"D001997","bronchopulmonary dysplasia","DB01222","Budesonide","DB00983","Formoterol",0.2542107
"D010146","pain","DB00281","Lidocaine","DB00750","Prilocaine",0.8417867
"D010146","pain","DB00281","Lidocaine","DB00540","Nortriptyline",0.80235726
"D010146","pain","DB01236","Sevoflurane","DB01189","Desflurane",0.75342554
"D011656","pulmonary emphysema","DB01222","Budesonide","DB09113","Poractant alfa",0.13691835
"D011843","radiculitis","DB00316","Acetaminophen","DB01050","Ibuprofen",0.11307166
"D018197","hepatoblastoma","DB00958","Carboplatin","DB00441","Gemcitabine",0.14790145
"D000292","adnexitis","DB01060","Amoxicillin","DB00766","Clavulanic acid",0.24110083
"D000292","adnexitis","DB01598","Imipenem","DB01597","Cilastatin",0.16973968
"D000292","adnexitis","DB00254","Doxycycline","DB00256","Lymecycline",0.13599281
"D034161","pelvic infection","DB01606","Tazobactam","DB09050","Ceftolozane",0.31856245
"D034161","pelvic infection","DB01606","Tazobactam","DB00319","Piperacillin",0.2872956
"D006980","hyperthyroidism","DB00860","Prednisolone","DB00877","Sirolimus",0.11460015
"D006996","hypocalcemia","DB01076","Atorvastatin","DB00258","Calcium acetate",0.5170674
"D006996","hypocalcemia","DB01076","Atorvastatin","DB00658","Sevelamer",0.17721327
"D006996","hypocalcemia","DB00658","Sevelamer","DB00258","Calcium acetate",0.13781223
"D001528","behcet syndrome","DB00860","Prednisolone","DB00688","Mycophenolate mofetil",0.31437412
"D010049","ovarian diseases","DB01006","Letrozole","DB00007","Leuprolide",0.8749514
"D010049","ovarian diseases","DB00603","Medroxyprogesterone acetate","DB01357","Mestranol",0.7879629
"D010049","ovarian diseases","DB15171","Tirzepatide","DB00367","Levonorgestrel",0.6323739
"D005831","female genital diseases","DB00503","Ritonavir","DB11853","Relugolix",0.90487117
"D005831","female genital diseases","DB00007","Leuprolide","DB00014","Goserelin",0.8386301
"D005831","female genital diseases","DB00929","Misoprostol","DB00302","Tranexamic acid",0.82115704
"D005923","glomerulosclerosis, focal","DB00381","Amlodipine","DB00177","Valsartan",0.16576372
"D055959","intervertebral disc degeneration","DB00297","Bupivacaine","DB00295","Morphine",0.1348535
